,text,sentiment
3693,"['financial', 'details', 'deployment', 'disclosed']",neutral
3694,"['financial', 'pricing', 'details', 'disclosed']",neutral
3695,"['planned', 'closing', 'date', 'provided']",neutral
3696,"['service', 'pricing', 'details', 'disclosed']",neutral
3697,"['Nordea', 'Bank', 'AB', 'publ', 'holds', '6000', 'Alma', 'Media', 'shares', 'representing', '0008', 'share', 'capital', 'voting', 'rights']",neutral
3698,"['Nordea', 'Pankki', 'Suomi', 'Oyj', 'ownership', 'Stonesoft', 'Corporation', 'decreased', '120']",neutral
3699,"['Nordea', 'coordinate', 'syndicated', 'loan']",neutral
3700,"['Nordstjernan', 'used', 'option', 'buy', 'another', '224', 'stake', 'Salcomp', 'shares', 'votes']",neutral
3701,"['NViro', 'operates', 'processing', 'facilities', 'independently', 'well', 'partnership', 'municipalities']",neutral
3702,"['Okmetic', 'closed', 'plant', 'Espoo', 'early', '2004', 'production', 'lines', 'site', 'moved', 'Okmetic', 'plants', 'Vantaa', 'Finland', 'Texas', 'USA']",neutral
3703,"['Okmetic', 'global', 'customer', 'base', 'sales', 'network', 'production', 'plants', 'Finland', 'US', 'contract', 'manufacturers', 'Japan', 'China']",neutral
3704,"['preliminary', 'estimate', 'hotel', 'operate', 'brand', 'Novotel']",neutral
3705,"['One', 'largest', 'projects', 'magazine', 'division', 'SanomaWSOY', 'Sanoma', 'Magazines', 'International', '2006', 'became', 'launch', 'Russian', 'magazine', 'Gloriya']",neutral
3706,"['Operating', 'profit', 'operations', 'Finland', 'period', 'review', 'totaled', 'EUR', '113', 'mn', 'remaining', '2005', 'level']",neutral
3707,"['OPPohjola', 'Group', 'capital', 'adequacy', 'ratio', 'Act', 'Credit', 'Institutions', 'stood', '121', 'Tier', '1', 'ratio', '121']",neutral
3708,"['customers', 'include', 'companies', 'energy', 'process', 'industry', 'sectors', 'particular']",neutral
3709,"['key', 'geographical', 'markets', 'Europe', 'Russian', 'Federation', 'MiddleEast', 'SouthAfrica', 'Japan']",neutral
3710,"['tools', 'specifically', 'designed', 'needs', 'business', 'users', 'ICT', 'experts', 'mind']",neutral
3711,"['Outotec', 'delivery', 'covers', 'engineering', 'supply', 'construction', 'circulating', 'fluid', 'bed', 'calcination', 'plant', 'capacity', '1600', 'tons', 'alumina', 'per', 'day']",neutral
3712,"['OVA', 'Press', '60', 'stake', 'joint', 'venture', 'IMSM', 'holds', '40', 'stake']",neutral
3713,"['Panostaja', 'owns', '6877', 'pct', 'share', 'capital', 'voting', 'rights', 'Suomen', 'Helasto', 'shares', 'following', 'exchange', 'shares', 'carried', 'May', '30', '2007']",neutral
3714,"['Panostaja', 'Plc', 'today', 'acquired', 'entire', 'share', 'capital', 'Suomen', 'Graafiset', 'Palvelut', 'Ltd', 'provider', 'printing', 'services']",neutral
3715,"['Paper', 'company', 'Mreal', 'calculated', '100000', 'biscuit', 'cartons', 'made', 'using', '25gsm', 'lighter', 'board', 'CO2', 'saved', 'course', '12', 'months', 'would', 'equal', 'generated', 'driving', '1000', 'km', 'car']",neutral
3716,"['Paper', 'stocks', 'among', 'biggest', 'fallers', 'Stora', 'Enso', '230', 'pct', '1401', 'eur', 'Mreal', '286', 'pct', '509', 'eur', 'UPMKymmene', '114', 'pct', 'lower', '1910', 'eur']",negative
3717,"['Part', 'reductions', 'made', 'retirement', 'arrangements']",neutral
3718,"['Payment', 'acquired', 'shares', 'made', 'cash', 'price', 'per', 'share', 'EUR', '1', 'plus', 'administration', 'fee']",neutral
3719,"['pct', 'lower', '444210']",neutral
3720,"['Pharmaceutical', 'market', 'Czech', 'Republic', 'Global', 'Research', 'Data', 'Services', 'published', 'recently', 'market', 'analysis', 'pharmaceutical', 'markets', 'Czech', 'Republic']",neutral
3721,"['Pharmaceutical', 'market', 'Italy', 'Global', 'Research', 'Data', 'Services', 'published', 'recently', 'market', 'analysis', 'pharmaceutical', 'markets', 'Italy']",neutral
3722,"['Pharmaceutical', 'market', 'Netherlands', 'Global', 'Research', 'Data', 'Services', 'published', 'recently', 'market', 'analysis', 'pharmaceutical', 'markets', 'Netherlands']",neutral
3723,"['Previously', 'projected', 'figure', 'slightly', 'lower', '2009']",neutral
3724,"['Previously', 'company', 'expected', '2008', 'financial', 'performance', 'remain', 'level', '2008']",neutral
3725,"['Profit', 'taxes', 'totaled', 'EUR', '121', 'mn']",neutral
3726,"['QPR', 'ProcessGuide', 'available', 'system', 'solution', 'centralized', 'storage', 'management', 'process', 'content', 'well', 'standalone', 'desktop', 'version', 'QPR', 'ProcessGuide', 'Xpress']",neutral
3727,"['Quartal', 'Oy', 'owns', '2094063', 'shares', 'Satama', 'Interactive', 'Plc', 'represents', '519', 'per', 'cent', 'share', 'capital', 'voting', 'rights']",neutral
3728,"['Renesas', 'Mobile', 'Europe', 'Ltd', 'approximately', '470', 'employees', 'Oulu']",neutral
3729,"['Rihko', 'said', 'sale', 'enable', 'company', 'concentrate', 'grainbased', 'business']",neutral
3730,"['Rihko', 'started', 'manage', 'Raisio', 'Benecol', 'business', 'summer', '2006', 'heading', 'tobacco', 'company', 'Altadis', 'European', 'operations']",neutral
3731,"['RIM', 'revamped', 'BlackBerry', 'OS', 'UI', '60', 'version', 'mobile', 'operating', 'system']",neutral
3732,"['Rimi', 'supermarket', 'key', 'customer', 'Magistral', 'center']",neutral
3733,"['Rimvesta', 'controlled', 'Estonianowned', 'real', 'estate', 'development', 'company', 'ELL', 'Nekilnojamas', 'Turtas', 'member', 'Merko', 'largest', 'construction', 'group', 'Baltic', 'countries']",neutral
3734,"['Risto', 'Raty', 'Tekla', 'executive', 'vice', 'president', 'said', 'Tekla', 'Structures', 'ArchiCAD', 'cover', 'entire', 'design', 'documentation', 'workflow', 'throughout', 'construction', 'project']",neutral
3735,"['Rohwedder', 'Group', 'automotive', 'supplies', 'telecommunications', 'electronics', 'industry', 'provider', 'customers', 'Europe', 'North', 'America', 'Asia']",neutral
3736,"['Rosa', 'one', 'bestknown', 'Duckburg', 'illustrators']",neutral
3737,"['RSA', 'shares', 'closed', '1569', 'p', 'time', 'going', 'press']",neutral
3738,"['Rubin', 'says', 'expects', 'Capman', 'announce', '12', 'additional', 'transactions', '2009']",neutral
3739,"['Russia', 'Video', 'International', 'Group', 'holds', 'controlling', 'stake', 'Russian', 'Media', 'Ventures']",neutral
3740,"['Outokumpu', 'Technology', 'business', 'begin', 'trading', 'Nordic', 'Exchange', 'Helsinki', 'starting', 'Oct', '10', 'becoming', 'sixth', 'company', 'list', 'exchange', 'year', 'company', 'said', 'Friday']",neutral
3741,"['Salo', 'Finland', '29', 'August', '2006', 'Benefon', 'today', 'announced', 'plans', 'strengthen', 'inhouse', 'technology', 'platform', 'licensing', 'complete', 'mobile', 'software', 'platform', 'Opna', 'longstanding', 'technology', 'partner', 'Pollex']",positive
3742,"['Sampo', 'Group', 'become', 'major', 'shareholder', 'Nordea', 'owns', 'TrygVesta', 'main', 'competitor', 'P', 'C', 'Insurance']",neutral
3743,"['Scanfil', 'holdings', 'include', '100', 'contract', 'electronics', 'manufacturer', 'Scanfil', 'EMS', 'Group']",neutral
3744,"['Since', 'registration', 'shares', 'subscribed', 'directed', 'share', 'issue', 'new', 'number', 'Panostaja', 'shares', 'voting', 'rights', '41733110']",neutral
3745,"['Stora', 'Enso', 'business', 'North', 'America', 'annual', 'capacity', '3', 'million', 'tons', 'employs', '4350', 'people']",neutral
3746,"['Stora', 'Enso', 'receive', '199', 'pct', 'equity', 'interest', 'combined', 'company']",neutral
3747,"['Stora', 'due', 'release', 'fourthquarter', '2009', 'fullyear', 'earnings', 'Feb', '4']",neutral
3748,"['Storengy', 'GDF', 'SUEZ', 'company', 'dedicated', 'underground', 'storage', 'natural', 'gas']",neutral
3749,"['Strand', 'Associates', 'expanding', 'Madison', 'corporate', 'headquarters', 'space', 'add', '100', 'employees', 'engineering', 'firm']",positive
3750,"['Talentum', 'acquired', '475', 'pct', 'stake', 'Varesvuo', 'Partners', '1997', 'remaining', '2002', '2005']",neutral
3751,"['Technopolis', 'St', 'Petersburg', 'Telecommunications', 'University', 'Russian', 'Support', 'Fund', 'Legislative', 'Initiatives', 'signed', 'protocol', 'intent', 'May', 'year', 'set', 'technopark', 'St', 'Petersburg', 'base', 'St', 'Petersburg', 'Telecommunications', 'University']",neutral
3752,"['Technopolis', 'Finnish', 'operations', 'Oulu', 'Vantaa', 'Espoo', 'Lappeenranta', 'Jyvaskyla', 'Tampere', 'also', 'preparing', 'expand', 'operations', 'Russia']",neutral
3753,"['Technopolis', 'set', 'aside', 'plot', 'land', 'measuring', '46', 'hectares', 'build', 'park', 'Mikkonen', 'said']",neutral
3754,"['Tekla', 'Group', 'net', 'sales', '2006', 'approximately', '50', 'million', 'euros', 'operating', 'result', '136', 'million', 'euros']",neutral
3755,"['Teleste', 'expects', 'start', 'deliveries', 'end', '2009']",neutral
3756,"['Thanks', 'extensive', 'industry', 'operations', 'experience', 'Cybercom', 'offers', 'strategic', 'technological', 'expertise', 'markets', 'telecom', 'industry', 'media', 'public', 'sector', 'retail', 'banking', 'financial', 'services']",neutral
3757,"['address', 'also', 'happens', 'house', 'Italian', 'megamart', 'Eataly', 'meaning', 'Come', 'kids', 'going', 'Toy', 'Building']",neutral
3758,"['3C', 'Expo', 'signature', 'show', 'Dongguan', 'supported', 'Dongguan', 'Municipal', 'Government', 'every', 'year', 'featuring', 'computer', 'accessories', 'software', 'communication', 'network', 'products']",neutral
3759,"['acquired', 'business', 'main', 'asset', 'mobile', 'authentication', 'signing', 'solution', 'branded', 'Tectia', 'MobileID', 'provides', 'authentication', 'web', 'email', 'SSLVPN', 'MS', 'SharePoint', 'Tectia', 'Secure', 'Solutions', 'applications', 'resources']",neutral
3760,"['acquisition', 'part', 'Ramirent', 'Central', 'Eastern', 'European', 'growth', 'strategy']",neutral
3761,"['acquisition', 'part', 'Ramirent', 'strategy', 'strengthen', 'position', 'selected', 'locations']",positive
3762,"['agreement', 'includes', 'application', 'maintenance', 'support', 'services']",neutral
3763,"['agreement', 'includes', 'entire', 'process', 'managing', 'Mercator', 'supply', 'chain', 'regions', 'company', 'currently', 'present']",neutral
3764,"['Americas', 'represents', '25', 'Gemalto', 'billing', 'Latin', 'America', 'one', 'fastest', 'growing', 'regions', 'company']",neutral
3765,"['annual', 'value', 'contracts', 'estimated', 'USD', '2mn', 'next', 'three', 'years']",neutral
3766,"['area', 'also', 'include', 'central', 'buildings', 'Honkarakenne', 'started', 'negotiations', 'delivery']",neutral
3767,"['bank', 'also', 'expects', 'additional', 'costs', 'related', 'Dash', '8', 'Q400', 'jets', 'group', 'shelved', 'October', '2007']",neutral
3768,"['bank', 'leasing', 'arm', 'Nordea', 'Liising', 'ended', 'year', 'profit', '44', 'million', 'euros']",neutral
3769,"['Board', 'established', 'Remuneration', 'Committee', 'following', 'members', 'Sari', 'Baldauf', 'Chairman', 'Tapio', 'Hintikka', 'Heikki', 'Westerlund', 'addition', 'Board', 'decided', 'appoint', 'Nomination', 'Committee', 'later', 'stage']",neutral
3770,"['bond', 'maturity', 'five', 'years', 'part', 'bank', 'domestic', 'bond', 'program']",neutral
3771,"['bridge', 'part', 'highway', '14', 'development', 'project']",neutral
3772,"['building', 'house', 'product', 'development', 'test', 'laboratories']",neutral
3773,"['business', 'area', 'net', 'sales', 'slightly', '2m', '2006']",neutral
3774,"['business', 'development', 'initiatives', 'North', 'America', 'headed', 'Lynn', 'Shanahan']",neutral
3775,"['business', 'organised', 'February', '1', '2011', 'way', 'production', 'design', 'services', 'combined', 'one', 'entity', 'Etteplan', 'Operations']",neutral
3776,"['business', 'transfer', 'take', 'effect', '1', 'January', '2007', 'connection', '47', 'employees', 'transfer', 'Elisa', 'Daxtum', 'continuing', 'employees']",neutral
3777,"['center', 'built', 'Kapuli', 'district', 'Mantsala', 'beside', 'HankoMantsalaPorvoo', 'road', 'near', 'new', 'direct', 'rail', 'link', 'Lahti', 'Jarvenpaa']",neutral
3778,"['changes', 'readership', 'significant']",neutral
3779,"['closing', 'transaction', 'took', 'place', 'today']",neutral
3780,"['closing', 'transaction', 'scheduled', 'take', 'place', 'January', '10', '2008']",neutral
3781,"['combined', 'capital', 'funds', 'expected', 'EUR', '100mn150mn']",neutral
3782,"['combined', 'company', 'proforma', 'net', 'sales', '140', 'mln', 'euro', '1889', 'mln', 'operating', 'profit', '13', 'mln', 'euro', '175', 'mln', '2006']",neutral
3783,"['commission', 'found', 'evidence', 'several', 'meetings', 'discuss', 'cartel', 'including', 'one', 'Brussels', 'restaurant', 'November', '1997', 'companies', 'discussed', 'price', 'increases']",neutral
3784,"['Committee', 'proposes', 'following', 'remuneration', 'monthly', 'remuneration', 'EUR', '5000', 'Chairman', 'EUR', '3500', 'Deputy', 'Chairman', 'EUR', '2500', 'Board', 'members']",neutral
3785,"['companies', 'divest', 'UPM', 'Fray', 'Bentos', 'pulp', 'mill', 'Forestal', 'Oriental', 'company', 'specialising', 'eucalyptus', 'cultivation']",neutral
3786,"['company', 'EUR2', '8', 'bn', 'assets', 'counts', 'among', 'five', 'largest', 'shareholders', 'Finnish', 'insurers', 'Ilmarinen', '434', 'Varma', '070', 'well', 'Finnish', 'state', 'pension', 'fund', 'VER', '061']",neutral
3787,"['company', 'also', 'equipped', 'sculptural', 'complex', 'Rabochy', 'Kolkhoznitsa', 'Worker', 'Collective', 'Farmer', 'Moscow', 'snow', 'melting', 'system']",neutral
3788,"['company', 'also', 'said', 'deployment', 'Danish', '4G', 'network', 'continues', 'expects', 'cover', '75', 'Danish', 'population', '2011']",neutral
3789,"['company', 'decided', 'end', '2008', 'temporarily', 'shut', 'ammonia', 'plant', 'Billingham', 'extend', 'maintenance', 'period', 'Ince', 'facility']",negative
3790,"['company', 'distribute', 'dividend', '2005']",neutral
3791,"['company', 'expects', 'net', 'sales', 'whole', '2009', 'previous', 'year', 'levels']",neutral
3792,"['company', 'expects', 'net', 'sales', 'whole', '2007', 'EUR', '950mn1', '000', 'mn']",neutral
3793,"['company', 'net', 'sales', 'EUR', '108', 'million', '2008', 'today', 'approximately', '120', 'employees', 'Finland', 'Estonia', 'Poland']",neutral
3794,"['company', 'net', 'sales', 'EUR', '198', 'mn', 'pretax', 'profit', 'EUR', '18', 'mn', '2005']",neutral
3795,"['company', '120', 'employees', 'annual', 'sales', 'approximately', 'EUR16m']",neutral
3796,"['company', 'annual', 'turnover', 'EUR32', '8']",neutral
3797,"['company', 'involved', 'sale', 'financial', 'products', 'including', 'insurance', 'mortgages', 'car', 'personal', 'loans', 'financial', 'brokerage', 'equipment', 'finance', 'leasing']",neutral
3798,"['Company', 'operates', 'four', 'principal', 'divisions', 'Consumer', 'Packaging', 'Office', 'Papers', 'Speciality', 'Papers', 'well', 'Market', 'Pulp', 'Energy']",neutral
3799,"['company', 'plans', 'increase', 'unit', 'specialist', 'staff', 'several', 'dozen', 'depending', 'market', 'situation', '2010']",neutral
3800,"['company', 'reported', 'net', 'sales', '302', 'mln', 'euro', '4416', 'mln', 'operating', 'margin', '16', 'pct', '2006']",neutral
3801,"['company', 'set', 'services', 'include', 'digital', 'printing', 'printing', 'preparation', 'offsetprinting', 'aftertreatment', 'services', 'send', 'services']",neutral
3802,"['company', 'transportation', 'business', 'conducted', 'Florida', 'Rock', 'Tank', 'Lines', 'Southeastern', 'transportation', 'company', 'concentrating', 'hauling', 'motor', 'carrier', 'liquid', 'dry', 'bulk', 'commodities']",neutral
3803,"['company', 'said', '80', 'shares', 'holding', 'company', 'sold', 'Meadville', 'Holdings', 'Limited', 'Hong', 'Kong', 'listed', 'parent', 'company', 'Meadville', 'Group']",neutral
3804,"['company', 'said', 'agreed', 'EUR160m', 'unsecured', 'credit', 'line', 'lenders']",neutral
3805,"['Company', 'said', 'previously', 'EB', 'delivered', 'custom', 'solution', 'LG', 'Electronics', 'making', 'commercially', 'available', 'mobile', 'terminal', 'vendors', 'well', 'wireless', 'operators']",neutral
3806,"['company', 'said', 'operations', 'sold', 'newly', 'established', 'company', 'CPS', 'GmbH', 'present', 'management', 'plastics', 'business', 'coowner']",neutral
3807,"['company', 'use', 'assets', 'strengthening', 'balance', 'sheet', 'financial', 'position']",positive
3808,"['composite', 'body', 'coated', 'hard', 'coating', 'layer', 'produced', 'thermal', 'spraying', 'coating', 'ground']",neutral
3809,"['connectivity', 'unit', '100', 'einvoice', 'customers', 'number', 'annual', 'transactions', 'stands', 'nearly', 'one', 'million']",neutral
3810,"['contract', 'includes', 'option', 'deliver', 'additional', '75', 'ASCs', 'next', 'phases', 'project']",neutral
3811,"['contract', 'worth', 'EUR', '1', 'million']",neutral
3812,"['contract', 'value', 'amounts', 'EUR', '24', 'million']",neutral
3813,"['credit', 'covers', 'approximately', '70', 'ship', 'price']",neutral
3814,"['customer', 'cooperative', 'retailer', 'Osuuskauppa', 'SuurSavo']",neutral
3815,"['customer', 'local', 'company', 'Etera', 'Mutual', 'Pension', 'Insurance', 'Co', 'principal', 'tenant', 'unit', 'media', 'company', 'Alma', 'Media', 'Corp', 'HEL', 'ALN1V']",neutral
3816,"['customer', 'forwarded', 'site', 'unknown', 'logged', 'first', 'number']",neutral
3817,"['deal', 'includes', 'rental', 'equipment', 'related', 'merchandise', 'rental', 'contract', 'depot', 'two', 'employees', 'company', 'said']",neutral
3818,"['deal', 'line', 'Etteplan', 'strategy', 'operate', 'partner', 'global', 'customers', 'provide', 'industrial', 'technology', 'design', 'services']",neutral
3819,"['decision', 'reflects', 'underutilisation', 'line', 'produces', 'nonwovens', 'used', 'medical', 'wipes', 'applications', 'well', 'automotive', 'industry']",neutral
3820,"['decision', 'made', 'whether', 'group', 'agrees', 'import', 'Estonian', 'meat', 'meat', 'products', 'Finland', 'paper', 'added']",neutral
3821,"['devices', 'also', 'contains', 'Finnair', 'application', 'compiling', 'customer', 'feedback', 'ideas', 'product', 'development']",neutral
3822,"['devices', 'would', 'launched', 'Chinese', 'market', 'late', '2006', 'company', 'said']",neutral
3823,"['Diameter', 'Protocol', 'developed', 'according', 'standards', 'IETF', 'RFC', '3588', 'IETF', 'RFC', '3539']",neutral
3824,"['divested', 'activities', 'net', 'sales', 'EUR', '1451', 'million', '2009', 'operating', 'profit', 'EUR', '89', 'million']",neutral
3825,"['divested', 'company', 'part', 'TietoEnator', 'business', 'area', 'Government', 'Manufacturing', 'Retail']",neutral
3826,"['dividend', 'come', 'top', '045', 'eur', 'shares', '043', 'K', 'shares', 'already', 'paid', 'last', 'year', 'accounts']",neutral
3827,"['Division', 'also', 'includes', 'joint', 'sales', 'marketing', 'controlling', 'functions', 'units']",neutral
3828,"['EA', 'Reng', 'group', 'posted', 'sales', 'approximately', '84', 'million', 'kroons', '2007']",neutral
3829,"['EBRD', 'using', 'funds', 'provide', '216', 'million', 'loan', 'B', 'portion', '10', 'million', 'Euros', 'syndicated', 'two', 'Finnish', 'commercial', 'banks', 'Nordea', 'Bank', 'Finland', 'Plc', 'Pohjola', 'Bank', 'Plc']",neutral
3830,"['EBRD', 'using', 'funds', 'provide', '216', 'million', 'loan', 'B', 'portion', '10', 'million', 'Euros', 'syndicated', 'two', 'Finnish', 'commercial', 'banks', 'Nordea', 'Bank', 'Finland', 'Plc', '77', 'million', 'Euros', 'Pohjola', 'Bank', 'Plc', '23', 'million', 'Euros']",neutral
3831,"['EBRD', 'using', 'funds', 'provide', '216', 'mln', 'loan', 'B', 'portion', '10', 'mln', 'Euros', 'syndicated', 'two', 'Finnish', 'commercial', 'banks', 'Nordea', 'Bank', 'Finland', 'Plc', '77', 'mln', 'Euros', 'Pohjola', 'Bank', 'Plc', '23', 'mln', 'Euros']",neutral
3832,"['Economic', 'Development', 'Trade', 'Ministry', 'Industry', 'Energy', 'Ministry', 'along', 'Kostroma', 'regional', 'administration', 'Russian', 'Lumberman', 'Timber', 'Exporters', 'Union', 'carrying', 'work', 'acquire', 'investment', 'construction', 'pulp', 'paper', 'mill', 'Neya', 'since', '2003']",neutral
3833,"['electricity', 'requirement', 'networks', 'grow', 'new', 'mobile', 'generation']",neutral
3834,"['employment', 'contracts', '14', 'employees', 'end', 'March', '2009', 'result', 'company', 'previous', 'employeremployee', 'talks']",negative
3835,"['energy', 'sector', 'accounted', 'approximately', '33', 'steel', 'industry', '57', 'transportation', 'volume']",neutral
3836,"['enterprise', 'value', 'Maritim', 'Food', 'determined', 'approximately', 'EUR15m']",neutral
3837,"['equipment', 'Ixonos', 'acquires', 'deal', 'includes', 'mechanical', 'engineering', 'hardware', 'RF', 'antenna', 'measurement', 'laboratory', 'facilities', 'measurement', 'audio', 'cameras', 'displays', 'well', 'devices', 'robot', 'units', 'testing', 'mobile', 'devices']",neutral
3838,"['equipment', 'made', 'Vaahto', 'plant', 'Hollola', 'Finland', 'delivery', 'scheduled', 'first', 'quarter', '2009']",neutral
3839,"['estimated', 'annual', 'value', 'frame', 'agreement', 'EUR', '50mn']",neutral
3840,"['estimated', 'value', 'deal', 'USD', '92', 'million']",neutral
3841,"['EUR17m', 'contract', 'includes', 'design', 'construction', 'works']",neutral
3842,"['executive', 'said', 'countries', 'Brazil', 'Chile', 'Argentina', 'Mexico', 'lead', 'adoption', 'business', 'Ethernet', 'services', 'segment', 'Brazil', 'Mexico', 'early', 'adopters', 'carrier', 'Ethernet', 'mobile', 'backhaul']",neutral
3843,"['expanded', 'company', 'continue', 'called', 'NewPage']",neutral
3844,"['expanded', 'plant', 'scheduled', 'operational', 'middle', 'October', '2009']",neutral
3845,"['expansion', 'finalized', 'autumn', '2009']",neutral
3846,"['expansion', 'delivered', 'fourth', 'quarter', '2006']",neutral
3847,"['facility', 'consists', 'seven', 'year', 'bullet', 'term', 'loan', '200', 'mln', 'euro', '2924', 'mln', '150', 'mln', 'euro', '2193', 'mln', 'five', 'year', 'revolving', 'credit', 'facility']",neutral
3848,"['facility', 'lettable', 'area', '19000', 'sq', 'plot', 'plant', 'located', 'Ratasmaki', 'business', 'park', 'purchased', 'City', 'Forssa']",neutral
3849,"['figure', 'include', 'food', 'exports', 'Finland']",neutral
3850,"['figure', 'includes', 'change', 'fair', 'value', 'property', 'portfolio', 'EUR', '262', 'million']",neutral
3851,"['Filter', 'Tips', 'cover', 'volume', 'range', '011200', 'ðl', 'including', 'new', 'sizes', '10', '20', '100120', '200', '300', '1000', '1200', 'ðl', 'volume', 'capacities']",neutral
3852,"['final', 'outcome', 'rights', 'offering', 'reported', 'around', '23', 'October', '2009']",neutral
3853,"['firm', 'builds', 'components', 'mobile', 'phones', 'communications', 'products']",neutral
3854,"['goal', 'significant', 'expansion', 'Finland', 'northern', 'Baltic', 'region']",neutral
3855,"['government', 'started', 'selloff', 'last', 'month', 'putting', '8', 'percent', 'stake', 'TeliaSonera', 'auction', 'bloc']",neutral
3856,"['group', 'posted', 'net', 'sales', '353', 'mln', 'euro', '465', 'mln', 'operating', 'profit', '760000', 'euro', '10', 'mln', '2005']",neutral
3857,"['group', 'net', 'sales', '2007', 'EUR683', '6']",neutral
3858,"['Group', 'turnover', '2006', 'EUR', '392', 'million', 'operating', 'profit', 'EUR', '39', 'million']",neutral
3859,"['Liquid', 'Handling', 'segment', 'offers', 'laboratory', 'equipment', 'accessories', 'including', 'mechanical', 'electronic', 'pipettes', 'disposable', 'tips', 'used', 'research', 'institutions', 'universities', 'hospitals', 'well', 'pharmaceutical', 'food', 'industries', 'Biohit', 'brand']",neutral
3860,"['manufacture', 'CPPs', 'undertaken', 'existing', 'Export', 'Oriented', 'Unit', 'EOU', 'Wartsila', 'factory', 'Khopoli', 'near', 'Mumbai']",neutral
3861,"['manufacturing', 'begin', 'Pietarsaari', 'beginning', 'year', '2009', 'delivery', 'take', 'place', 'October', '2009']",neutral
3862,"['markets', 'expect', 'Heineken', 'sell', 'Hartwall', 'whole', 'parts']",neutral
3863,"['merger', 'two', 'telecoms', 'operators', 'expected', 'result', 'world', 'fourth', 'largest', 'telecoms', 'operator']",neutral
3864,"['significant', 'capital', 'expenditure', 'items', 'global', 'enterprise', 'resource', 'planning', 'ERP', 'project', 'product', 'development', 'production', 'machines']",neutral
3865,"['move', 'carried', 'transferring', 'HKScan', 'productionrelated', 'property', 'plant', 'equipment', 'well', 'holdings', 'subsidiaries', 'associate', 'companies', 'country', 'HKScan', 'Finland']",neutral
3866,"['net', 'sales', 'Healthcare', 'Trade', 'business', '2009', 'EUR', '1451', 'million', 'EUR', '1552', 'million', 'operating', 'profit', 'EUR', '89', 'million', 'EUR', '79', 'million']",neutral
3867,"['net', 'sales', 'Power', 'Plants', 'business', 'EUR', '7103', 'million', '2005']",neutral
3868,"['new', 'shares', 'entitle', 'holders', 'dividends', 'fiscal', '2006']",neutral
3869,"['newly', 'created', 'position', 'established', 'strengthen', 'Amer', 'Sports', 'management', 'strategic', 'planning', 'execution']",positive
3870,"['newspaper', 'best', 'sales', 'asset', 'high', 'quality', 'journalism', 'journalistic', 'content']",neutral
3871,"['nonrecurring', 'costs', 'caused', 'Talentum', 'Premedia', 'business', 'area', 'restructuring', 'amount', '20', 'mln', 'euro', '27', 'mln', 'included', 'company', 'financial', 'results', 'second', 'quarter', '2007']",neutral
3872,"['ongoing', 'project', 'Tekla', 'Structures', 'used', 'Vashi', 'Exhibition', 'Centre', 'developed', 'Insteel', 'Engineers', 'Pvt', 'LtdIIVRCL', 'Infrastructures', 'Projects', 'Ltd', 'CIDCO']",neutral
3873,"['operations', 'sold', 'include', 'manufacturing', 'units', 'Finland', 'France', 'Poland', 'Turkey', 'well', 'sales', 'units', 'Germany', 'Lithuania']",neutral
3874,"['options', 'might', 'include', 'partial', 'total', 'divestment', 'shareholdings', 'Ovako']",neutral
3875,"['orangehandled', 'scissors', 'Fiskars', 'part', 'permanent', 'design', 'collection', 'Museum', 'Modern', 'Art', 'New', 'York', 'well', 'Philadelphia', 'Museum', 'Art']",neutral
3876,"['order', 'also', 'covers', 'design', 'services', 'hardware', 'software', 'licences', 'well', 'maintenance', 'services', 'six', 'years']",neutral
3877,"['order', 'also', 'includes', 'extensive', 'maintenance', 'work', 'shoe', 'press', 'delivered', 'Vaahto', '2001']",neutral
3878,"['order', 'consists', 'outsourced', 'application', 'management', 'support', 'planning', 'Tecnotree', 'thirdparty', 'applications']",neutral
3879,"['order', 'includes', '48', 'ship', 'cranes', 'delivered', '12', 'container', 'feeders', 'built', 'Wenchong', 'shipyard', 'China']",neutral
3880,"['order', 'values', 'EUR', '69', 'mn', 'consists', 'design', 'services', 'hardware', 'software', 'licences']",neutral
3881,"['orders', 'also', 'include', 'highpower', 'drives', 'control', 'seismic', 'compressors']",neutral
3882,"['orders', '26', 'machineroomless', 'KONE', 'MonoSpace', 'elevators', 'would', 'installed', '2006']",neutral
3883,"['Oulu', 'plant', 'employs', 'approximately', '120', 'people']",neutral
3884,"['percentages', 'shares', 'voting', 'rights', 'calculated', 'proportion', 'total', 'number', 'shares', 'registered', 'Trade', 'Register', 'total', 'number', 'voting', 'rights', 'related']",neutral
3885,"['pershare', 'subscription', 'price', 'shares', 'subscribed', 'option', 'rights', 'EUR', '135']",neutral
3886,"['plant', 'scheduled', 'completion', 'late', 'February', '2007', 'hand', 'areas', 'January', 'Two', 'suppliers', 'Nokia', 'Aspocomp', 'Group', 'Oyj', 'Perlos', 'announced', 'plans', 'establish', 'plants', 'within', 'Nokia', 'complex', 'Together', 'invest', 'Rs', '365', 'crore']",neutral
3887,"['Polish', 'business', 'employs', '1000', 'people', 'net', 'sales', 'EUR', '70mn', '2007']",neutral
3888,"['portfolio', 'comprises', '118000', 'm2', 'leasable', 'space', 'vacancy', 'rate', 'roughly', '5', 'let', 'around', '140', 'tenants', 'two', 'largest', 'Swedish', 'government', 'Ericsson']",neutral
3889,"['production', 'capacity', 'tripled', 'without', 'major', 'additional', 'investments', 'company', 'said']",positive
